epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,7297.42236328125,0.6304535865783691
0,24,7425.34033203125,,
1,49,,6960.2744140625,0.7029128074645996
1,49,7280.4853515625,,
2,74,,6878.5703125,0.7331250309944153
2,74,7167.14208984375,,
3,99,,6664.58935546875,0.7564905881881714
3,99,7081.67578125,,
4,124,,6701.36474609375,0.7594793438911438
4,124,7041.38818359375,,
5,149,,6571.78271484375,0.7650876045227051
5,149,6986.65966796875,,
6,174,,6469.94580078125,0.7749170064926147
6,174,6962.93115234375,,
7,199,,6599.80859375,0.775090754032135
7,199,6924.91845703125,,
8,224,,6426.52685546875,0.7763424515724182
8,224,6913.12548828125,,
9,249,,6391.9482421875,0.7843962907791138
9,249,6872.77294921875,,
10,274,,6317.259765625,0.7839130759239197
10,274,6840.5478515625,,
11,299,,6248.7041015625,0.7914884686470032
11,299,6824.67236328125,,
12,324,,6285.177734375,0.7946133613586426
12,324,6813.09033203125,,
13,349,,6279.36328125,0.7987035512924194
13,349,6769.76708984375,,
14,374,,6410.3828125,0.7926958203315735
14,374,6764.6318359375,,
15,399,,6245.54736328125,0.8033551573753357
15,399,6746.7900390625,,
16,424,,6225.4765625,0.8037811517715454
16,424,6715.17822265625,,
17,449,,6301.28271484375,0.8049243092536926
17,449,6718.81103515625,,
18,474,,6337.6640625,0.8072925209999084
18,474,6713.74755859375,,
19,499,,6087.92041015625,0.808844268321991
19,499,6691.3671875,,
20,524,,6276.15576171875,0.8038721680641174
20,524,6711.49609375,,
21,549,,6145.73486328125,0.8072477579116821
21,549,6696.30908203125,,
22,574,,6156.662109375,0.805141270160675
22,574,6681.00634765625,,
23,599,,6067.0068359375,0.8097143173217773
23,599,6671.416015625,,
24,624,,6143.51953125,0.805824875831604
24,624,6663.59033203125,,
25,649,,6130.98095703125,0.8100886344909668
25,649,6665.34228515625,,
26,674,,6115.59326171875,0.8076229691505432
26,674,6668.064453125,,
27,699,,6175.87158203125,0.8075505495071411
27,699,6648.70849609375,,
28,724,,6124.77490234375,0.8090059161186218
28,724,6634.46923828125,,
29,749,,6047.7861328125,0.8070712685585022
29,749,6626.5712890625,,
30,774,,6161.65625,0.8083407878875732
30,774,6630.58154296875,,
31,799,,6155.36083984375,0.8111833333969116
31,799,6624.70556640625,,
32,824,,6085.759765625,0.8072553873062134
32,824,6606.22705078125,,
33,849,,6145.4873046875,0.8090993165969849
33,849,6618.06787109375,,
34,874,,6075.345703125,0.8076908588409424
34,874,6617.18701171875,,
35,899,,6022.4501953125,0.8127027750015259
35,899,6608.7705078125,,
36,924,,5999.6328125,0.8067501783370972
36,924,6605.4365234375,,
37,949,,6013.900390625,0.8124038577079773
37,949,6614.90771484375,,
38,974,,6086.84375,0.8114669919013977
38,974,6608.37841796875,,
39,999,,6168.05078125,0.8109259605407715
39,999,6579.064453125,,
40,1024,,6053.68994140625,0.810797393321991
40,1024,6597.47900390625,,
41,1049,,6077.87744140625,0.8124145865440369
41,1049,6597.77783203125,,
42,1074,,6036.77099609375,0.8115939497947693
42,1074,6573.1806640625,,
43,1099,,6137.6630859375,0.8060684204101562
43,1099,6614.2314453125,,
44,1124,,6082.23291015625,0.8101152181625366
44,1124,6602.3447265625,,
45,1149,,6003.54638671875,0.8097216486930847
45,1149,6576.95751953125,,
46,1174,,6140.318359375,0.810975968837738
46,1174,6586.1337890625,,
47,1199,,6103.69970703125,0.8161662220954895
47,1199,6585.14697265625,,
48,1224,,6076.17578125,0.8157058358192444
48,1224,6562.18017578125,,
49,1249,,6083.9638671875,0.8135305643081665
49,1249,6567.28857421875,,
